,activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z
1978587,1,107.0,33.375,-11.0641,3.82208,0.438779,-2.66081,0.59294,0.142556,66.4822,11.4825,-0.824934,36.6875,1.3627,10.1773,-1.05028,0.473815,2.74305,0.0727582,-0.797208,-58.7607,26.4053,35.0625,5.70493,10.2227,-15.0325,1.778,2.56873,2.16082,-7.98776,-55.2035,13.9254
2257701,11,82.0,34.0625,-9.53808,2.83791,-2.19067,-0.0695847,-0.411752,-0.908888,27.8375,-18.851,-11.1925,37.125,-3.12553,6.91339,-6.96785,0.322774,-0.656125,0.26568,7.9117,-25.0297,21.3392,33.0,9.4888,-0.116958,-2.42647,-0.583734,-0.0185817,0.596612,17.0962,15.5248,17.6193
2610105,10,110.0,34.5625,-11.3363,-1.06333,1.22093,1.04583,0.110289,-0.0477194,33.2052,20.7125,10.7349,38.125,-1.923,9.2362,-2.57814,0.130776,1.11773,-0.289812,31.2326,-26.9064,6.56564,34.5625,9.954,-1.2546,-2.95489,0.172357,-0.283758,0.452747,1.50767,19.8311,35.4303
241844,12,122.0,33.0,-10.1353,8.04515,6.75038,1.11883,1.05082,-4.30302,1.84905,-58.4296,-24.6526,37.1875,-2.35668,10.1024,-8.31952,-0.35798,-0.19781,0.205367,5.60667,-63.3541,1.55247,34.5,19.2427,-6.03197,-10.8952,-1.87977,1.90526,-3.125,-60.5779,-26.7795,12.5351
907205,9,86.0,32.375,-8.9515,2.83969,2.74449,0.0144338,-0.0204785,0.0239976,27.0592,-20.0567,-16.7739,35.4375,0.246936,9.55613,1.21606,0.00618954,-0.0330815,-0.00194955,-2.78425,-26.2012,-10.4147,33.3125,9.7788,-0.240876,-1.4194,0.0168141,-0.0207074,0.0183971,-6.91791,-2.68328,24.6073
1479651,9,91.0,35.125,-8.22308,3.17761,2.98519,-0.0615539,-0.188248,-0.186297,27.0355,-16.5824,-23.0155,37.0625,0.327565,9.77392,0.0551837,-0.0691954,0.0717634,-0.142876,8.95137,-33.0301,-10.7572,34.3125,9.72283,-1.26194,-1.87671,-0.0374505,-0.0976945,0.0797636,-26.5163,23.1229,22.8467
398187,5,77.0,33.75,6.84615,2.55808,6.33048,0.0310163,-0.00637234,-0.0204527,6.39663,1.6334,-44.7727,37.0625,1.4288789655172414,3.658229310344828,8.60961551724138,-0.0108153620689655,-0.0065014931034482,0.0154521206896551,30.397820689655173,-3.1972493103448274,-27.51453448275862,34.625,-0.400637,-9.38483,-3.70524,0.115214,-0.00141848,-0.0473331,-13.0084,23.6165,-4.27415
1226665,1,120.0,32.5625,-6.55884,3.25922,0.854549,-0.109155,-0.0425689,0.509659,44.4858,-38.6004,-8.35058,35.25,0.977685,7.27125,-2.20944,0.0854144,0.500876,0.0304791,-19.873,-47.9881,17.6101,33.375,9.1901,-0.19132,-2.39048,-0.979721,-0.0821197,0.480752,-53.4107,-2.02129,34.9788
821838,10,135.0,29.125,0.109259,-0.0143286,9.7406,-0.0157772,-0.0167471,-0.00301561,-22.2695,14.0928,-63.5211,32.5,-0.295949,11.3558,-5.73067,0.424445,0.858508,-0.154268,6.17051,-28.8833,5.77522,30.6875,-3.22757,-2.29181,8.6476,-0.0446756,-0.0250455,0.0150436,23.4102,12.5964,-52.7157
1257551,1,117.0,32.625,-8.00413,4.53731,2.48355,-2.84382,0.607218,-0.159353,32.4336,-33.2475,-17.2824,35.625,0.553522,10.9015,-0.137993,0.270269,1.25368,-0.305961,-11.4524,-34.3376,-13.7118,33.5625,12.1736,15.3289,-8.28323,1.99582,-1.00263,3.47414,-34.1268,31.9937,20.8239
2408331,0,140.0,33.0,-0.865439,2.15152,0.789618,-0.770207,-0.899372,-0.0781279,-18.2532,-34.2648,-17.3048,38.375,1.66907,11.022,1.50811,-0.19402,0.167995,-0.0283603,-1.61198,-38.3121,-13.3387,32.4375,14.0318,1.15372,-3.42968,-1.08797,0.8385,-1.77328,-39.6727,-2.07439,31.0559
1901803,4,88.0,34.125,-5.42429,2.40038,7.60973,0.239118,-0.0402781,0.101497,7.40192,-3.27371,-59.6702,36.5,0.0881084,9.87633,-1.61449,0.00640482,0.00578246,-0.0504661,-2.39357,-39.7038,-11.5032,35.125,9.33335,-0.788117,-3.81312,0.00191485,-0.00644938,0.0106142,-27.9106,18.5076,49.5115
2283537,10,94.0,34.25,-14.524,2.12934,-0.954394,0.835136,-0.269928,0.365916,30.2337,-1.731,-13.5321,37.5625,2.7266,14.7043,0.857039,-0.0889039,0.303381,0.114889,24.1982,-41.8518,-5.80683,33.125,14.5998,0.454298,7.42415,1.71072,-0.434815,-2.88621,-49.1812,-0.613808,16.2702
1554543,11,96.0,35.25,-5.20062,2.04602,2.14907,-0.265357,0.375104,-3.78724,30.3574,11.4022,-34.8716,37.6875,-5.14664,3.78736,-8.03977,0.571343,-0.525853,-0.816345,27.0624,-25.8601,16.401,34.3125,9.56031,1.76348,-0.276388,-1.3118,-0.136841,-0.0129718,-21.0108,11.1037,13.0936
730646,10,133.0,30.0625,-8.45831,9.05721,2.61544,-0.0517957,0.479287,-0.575734,20.7012,-17.8706,-22.6954,34.9375,1.22293,8.04702,-4.29845,0.4862,-0.736373,0.379734,9.79528,-23.2404,10.8635,33.9375,8.91368,1.89532,-1.98178,-0.507915,-0.00814587,-0.382249,-25.1161,5.38497,5.16138
2650519,1,148.0,34.0,-9.75894,-0.633353,-0.219413,1.85041,-2.10462,-1.53257,40.1436,32.4922,-6.01705,38.0,-0.390069,6.33575,-1.99885,0.0630749,-0.707971,0.112438,22.7255,-39.4855,3.19376,33.9375,8.89806,-1.09352,-3.27544,0.0963747,-0.283564,-1.04258,-38.4303,14.2637,47.7775
379056,10,97.0,33.375,-6.19945,6.87885,2.84907,-0.00629601,0.0739422,0.0342953,14.7526,-42.2741,-19.0712,36.4375,0.466441,9.52707,-2.96173,-0.0513976,0.0358132,0.0265244,-17.6179,-33.8149,8.71722,34.1875,9.68298,-0.880728,-2.03384,0.0398244,-0.019246,0.0050798,-46.3077,-2.10634,61.3266
1126416,8,79.0,32.9375,-3.00832,5.49636,8.02035,0.226477,-0.203895,0.0300375,10.1897,-19.6554,-24.5375,35.0625,0.822158,9.43349,0.0652506,0.213894,0.0111289,-0.0847895,2.45171,-24.4194,0.570086,33.875,9.66269,1.76566,-0.622658,-0.0251046,-0.051083,0.00224714,-6.62987,-6.19306,22.8088
138662,11,133.0,33.6875,-9.97598,6.11332,3.026,-0.274448,0.758627,-0.91389,24.5353,-24.6668,-19.225,35.75,1.7378,9.90253,-2.51399,0.105558,0.419498,-0.305019,-8.02164,-35.1664,23.6929,34.6875,9.83917,-0.693439,-1.84045,-0.0202052,0.409029,-0.178544,4.87742,15.9179,4.65708
1722841,2,135.0,34.125,-6.39762,6.05579,8.19862,0.60188,-0.0749923,0.0365949,20.1545,-18.0914,-44.7769,37.625,-0.250705,10.4454,-6.69492,-0.0771862,0.0160749,0.303765,-3.26263,-38.928,16.9692,34.1875,12.1741,-6.79661,-0.15787,-0.582083,-0.0422123,-0.891643,-40.9538,-13.1123,20.9941
878968,8,78.0,31.75,0.0172496,5.62511,8.10372,-0.0162794,-0.00710573,0.0131654,0.800885,-17.3453,-24.5449,34.625,0.154301,9.26911,3.26752,0.0142887,0.0170048,0.030269,4.50987,-17.8586,-8.45413,32.5625,9.11695,-3.89059,-0.323025,0.0213972,-0.0378471,0.0261258,-22.7126,-0.890041,14.482
1771811,10,137.0,33.8125,-6.43871,4.71873,2.92974,1.71063,-0.424689,-0.429819,32.2589,-39.0602,-1.76142,36.375,-1.83679,9.69854,-0.990527,-0.197115,-0.0315092,0.329106,-1.64421,-42.0484,-15.7148,34.0625,9.16065,-0.366896,0.543115,0.871763,0.102538,-0.595784,-43.7821,21.3885,15.8382
584722,10,94.0,33.5,5.26241,2.1424,-3.31369,-0.513599,-3.14616,-0.82999,-46.7402,3.27951,-0.748145,37.75,0.756508,8.94954,-4.69704,0.172902,-0.550823,0.202689,-11.6047,-48.1256,-0.159055,35.125,9.25706,-2.12883,-2.30059,-0.262165,0.0606972,0.152342,-45.0218,42.7698,34.6872
851048,5,69.0,31.3125,6.88073,2.67059,6.21516,0.0320891,-0.00809456,0.00708044,6.1598,1.65602,-45.4641,33.6875,1.26646,-0.519419,9.59228,-0.0158247,-0.0227904,0.0116148,31.7053,9.23725,-28.1077,31.75,0.729816,-9.84454,0.592652,0.00700899,-0.0341721,0.018245,-16.0055,18.9299,-9.00321
2681948,12,114.0,33.3125,0.643351,-1.16552,0.323073,-0.0942641,-0.822975,-1.54501,-1.52057,65.7368,-11.3835,37.625,-0.244525,9.78438,1.32258,0.403816,0.794144,0.0344691,-4.44572,-64.4132,10.9015,33.3125,11.5575,-0.692698,-3.25065,0.726949,0.385376,0.941002,-49.9909,22.8426,10.9923
1404732,10,130.0,27.4375,-4.82286,6.60487,-5.3272,-0.0310653,0.0351273,-0.0224306,26.1779,-8.82194,7.51623,32.375,0.0843832,9.62958,0.864387,0.000749906,0.0564375,-0.0434783,2.74616,-24.8235,6.49661,32.6875,9.44772,0.873032,-2.74175,-0.0163623,0.0101867,-0.01291,-49.3192,5.79555,4.4902
2692964,12,121.0,33.0,-1.80478,-11.3529,-3.91284,-0.246342,-0.558808,0.587296,10.5409,41.7685,-2.995,37.5,3.87811,14.7139,-2.72318,-0.583907,-0.0924361,0.201901,-0.515555,-37.9857,5.70262,33.125,23.438,4.13743,-8.71569,2.87099,1.40478,2.99251,-21.9513,35.6016,9.51602
648525,10,120.0,32.0,0.871744,11.3896,4.32531,-0.296183,-0.935334,0.161705,-41.6252,-41.7116,-20.0397,36.5625,-1.28869,10.8405,-4.46919,-0.707682,-0.767493,1.06896,-11.9921,-52.315,-4.95113,34.625,9.00063,0.847951,-3.98104,1.86383,0.00347349,-0.823334,19.1705,56.7299,42.6042
317286,7,156.0,30.875,-9.75744,-4.46785,-0.475866,0.423456,2.76135,1.51793,-20.0723,-16.7122,-47.3291,34.0625,-2.66075,2.95979,-1.17716,-0.408672,1.55144,-0.441385,28.5934,-35.6545,-19.8802,33.3125,15.5266,-9.41577,-2.80851,-2.19771,0.969436,0.086449,-58.2239,2.18384,-6.60852
432111,8,84.0,34.0,1.99652,10.1851,2.15245,-0.629038,-0.385352,-2.00747,-6.46026,-23.5378,-1.03559,37.4375,-0.319595,9.34468,-2.47201,-0.111976,-0.215451,0.106532,-1.11237,-21.8185,5.18395,34.75,9.79625,-2.59292,-1.67475,-0.0153906,-0.0458767,0.0614019,-15.4005,-5.24986,24.4017
285819,2,119.0,32.0,-6.42011,2.54635,6.09332,-0.638998,-0.173777,-0.471625,6.38684,-35.0987,-48.5246,36.625,0.204758,6.39957,-8.95805,-0.138184,0.00312358,-0.539451,-8.73915,-51.8804,33.3431,34.0,13.3844,3.64938,-1.67669,-0.0130423,0.39604,-1.35947,-67.2731,2.08651,25.1518
900326,9,81.0,32.1875,-2.49877,7.79638,2.63199,0.145822,0.430554,-0.0491352,12.9591,-24.6323,-28.9289,35.25,-1.0829,9.41072,1.34732,0.143016,-0.119855,-0.168588,7.89162,-26.0931,-12.3364,33.125,9.64773,1.0095,-1.00401,0.0148049,0.0499677,0.0103895,-6.66383,-4.68107,24.8315
405847,10,91.1818181818182,33.8125,-13.3307,4.32357,3.59759,-0.340605,0.0507886,-3.85384,44.7879,0.494238,6.04315,37.1875,0.927546,9.63938,-2.83758,0.0315241,-0.189625,-0.00196793,4.44992,-26.716,31.616,34.6875,9.72263,-1.2999,-1.87647,0.0120143,0.0398552,0.0410091,-61.3918,-32.4512,-15.4928
2639563,3,121.0,34.125,-6.83971,-0.322376,-1.06194,1.7962,-0.428191,-1.8393,40.8988,-8.38201,-14.9569,38.0,-1.77584,6.94779,-1.25153,-0.152417,-1.0719,0.123754,-0.734685,-25.0906,14.7932,34.0625,10.4409,-1.19243,-1.63824,0.513772,0.263348,0.476106,-35.0441,-3.66051,8.09719
1126894,8,84.0,32.9375,-2.6636,6.4698,6.86761,0.00988404,-0.0112391,-0.00166706,9.21973,-22.0848,-23.471,35.125,0.756417,9.64438,-2.18244,-0.0474598,0.0158883,0.00272176,2.26143,-23.9,3.80891,33.875,9.58453,1.7671,-0.739237,0.00901284,0.00224519,0.0115022,-6.63143,-6.71131,21.6747
1888680,4,89.0,34.0,-6.12593,3.72579,6.70954,-0.321795,0.458,0.211364,28.9424,9.73599,-41.289,36.375,-2.63994,8.36583,-3.55633,-0.356532,0.0538164,0.38179,16.4063,-36.0255,0.592072,35.0625,9.67907,0.907651,-2.50805,0.0100729,-0.0426795,-0.00545886,-34.0708,20.5854,38.7082
453943,9,90.0,34.1875,-8.51296,4.64054,0.859106,0.0327272,-0.0283792,0.0289951,24.8472,-24.4145,2.06827,37.5,0.309726,9.06626,-4.35703,-0.0172688,-0.0197277,0.0206432,-8.27244,-25.2962,8.38021,34.875,9.55192,-1.53167,-1.25935,-0.00821956,-0.0325979,0.0371254,-18.7327,-16.4348,36.5638
899265,8,79.0,32.1875,-0.827115,8.22192,5.00333,-0.0387143,0.0351993,-0.0150078,4.11751,-21.3005,-19.6492,35.25,0.331447,9.37837,2.80573,0.0181162,-0.0607318,-0.0104169,4.75485,-18.5462,-7.47072,33.125,9.56116,0.649781,1.27412,-0.0144916,-0.0124633,0.00184951,-14.1102,-4.9902,17.9575
2101931,10,128.0,28.375,-8.67993,2.26156,1.98076,-0.926273,0.198927,-0.359731,36.2674,0.544829,-25.5003,34.0625,-0.700187,9.8527,0.0750291,-0.00555761,0.337295,-0.0980477,20.3767,-28.0489,2.26646,33.9375,10.3102,-0.0835635,-2.49543,-1.16465,-0.0151901,3.18835,-28.9651,-2.19934,-4.78984
1271985,10,128.0,32.3125,-7.02201,3.45087,4.88814,1.23913,-0.0428508,-0.413623,49.0038,-12.4012,3.16104,35.625,-0.0404821,9.39302,-0.763386,0.387202,-0.464361,-0.486524,-13.2676,-39.3387,22.8241,33.5,-0.850418,8.23037,-3.12455,2.65168,-0.0283832,2.04581,-27.9664,-6.77926,30.677
1746224,7,158.0,33.8125,-7.70544,-7.10372,-0.667161,0.102534,0.0536376,-0.432873,16.7525,-46.3131,-22.9456,36.4375,-3.26508,-6.20761,-4.02366,-1.06549,0.0205879,-0.562549,2.43577,-43.4046,26.9046,34.0625,14.7689,-6.1321,0.173332,0.82662,-0.612408,-4.62165,-21.1676,-36.8826,22.5096
27306,5,82.0,31.8125,7.13833,1.30341,6.3006,0.0265759,-0.00117367,-0.0111513,-3.19737,23.5406,-54.958,33.5625,0.61856,-0.0658136,9.54035,-0.0118667,-0.0153143,-0.0267555,46.6706,12.807,-45.4044,32.25,-0.0812153,-7.00287,-7.38275,-0.0205701,0.0119445,-0.0144801,-19.5442,44.6384,0.335796
2707700,12,123.0,32.5625,-6.83571,0.0573512,-1.02468,0.223462,-1.5276,-1.46333,28.7665,17.3313,-17.7129,37.1875,0.163498,9.85578,0.942527,0.379903,0.352956,0.209423,10.5039,-21.7598,9.49429,32.875,12.5923,0.597377,-3.94266,0.755947,0.679209,1.49919,-26.9359,28.1494,17.5916
763034,10,122.0,29.0,8.36776,-0.0740431,6.09274,-0.509114,0.0323347,0.38987,-17.4436,-10.3204,-23.103,32.875,0.181984,9.33575,-3.54708,0.0194895,-0.0874379,-0.0250648,5.69757,-24.4085,19.1351,32.0625,9.46783,-0.757285,-3.04014,-0.0872048,0.00332095,0.0175609,-18.4173,5.22882,15.8737
1856168,9,87.0,33.6875,-9.38494,2.47806,0.122079,0.297681,0.838628,-0.266275,33.2349,-29.3179,-15.4706,36.0625,0.937967,6.93494,-7.39767,1.15785,-0.365463,-0.163148,-16.2883,-31.7436,19.3759,34.8125,9.58229,-0.340341,-3.04156,-0.0172613,0.0831613,0.0413382,-33.5796,19.1657,45.8032
1068078,10,119.0,28.625,-8.14794,6.22504,0.166455,-0.320248,-1.602,-1.89815,23.4929,-17.6694,-0.158088,36.5625,-0.883897,9.85485,0.30402,0.18233,-0.73509,-0.255143,3.82126,-20.7862,8.69238,34.375,10.0345,0.661238,-0.496222,-0.0648936,0.0523381,-0.173341,-23.0053,-6.01732,10.8401
79115,10,119.0,33.1875,-6.19886,7.10502,-1.53925,-0.725598,0.0847629,-0.262195,67.1227,24.9086,130.806,34.875,4.98344,2.73775,-8.04644,0.0879518,-0.0676871,0.0817151,-65.2278,-31.2749,39.1331,33.6875,8.52607,4.41132,-2.92752,0.0242518,-0.0514038,-0.0133807,-65.1282,-55.3428,23.9028
1655799,12,113.0,34.75,-11.6573,6.01766,3.57845,0.220198,-0.0169731,-3.30974,55.2761,-22.3055,-17.5263,38.3125,-2.27529,11.5018,-1.81747,-0.302682,-0.295427,-0.133738,-5.61406,-60.377,15.5236,34.375,22.3823,2.63124,-4.78103,-3.96374,-0.450331,-3.45664,-23.3137,-39.2289,20.0936
1449523,8,82.0,34.9375,-0.379852,7.20408,6.12959,-0.0405374,0.0164744,0.00441824,6.87838,-25.8043,-19.7692,36.8125,0.696533,9.78748,2.2302,0.00471459,0.0652066,-0.0325913,0.483385,-23.6954,-5.65191,34.125,8.86797,-3.0621,-3.95814,0.0514453,-0.0300637,0.0191882,-25.7254,2.73553,20.7456
1244868,3,115.0,32.625,-7.714,4.24848,4.37475,-0.0523982,0.054321,-0.0103913,32.3369,-38.0992,-42.4493,35.5,0.838598,9.74702,1.88441,-0.0480197,0.0657657,0.00837753,-11.0989,-47.3828,-7.43106,33.5,9.38272,0.23487,-3.58743,0.0683563,-0.00787762,0.0225917,-61.5399,14.1241,46.1362
1470394,8,79.0,35.0625,-0.845818,-8.64816,-1.86777,1.64526,-0.293864,-0.045417,-2.07916,25.6922,1.72117,37.0,-0.424987,4.41219,8.61631,0.241129,-0.0584416,-0.0527981,6.63444,-6.4971,-19.8072,34.1875,9.15997,-3.22463,-2.87363,-0.00508532,-0.0350854,-0.0282719,-37.2191,5.63993,25.3823
359369,6,181.0,30.1875,-2.63195,5.20477,-7.21403,5.50262,-1.28925,2.5448,67.0006,-19.7159,-11.9041,33.875,-0.128656,8.4699,-3.66605,-0.849412,-0.198968,-0.550675,-35.3763,-56.2084,17.3657,33.125,-9.21041,-18.0816,-1.34906,-1.81493,0.470452,0.992615,-45.6195,-41.9415,34.7787
1597479,1,131.0,34.6875,-12.0493,1.55667,0.816539,-0.922566,0.140883,0.405522,26.5171,-10.1173,-45.888,37.9375,1.12804,14.6836,-2.96651,-0.0678528,0.417924,-0.46156,16.0605,-34.4774,12.2842,33.8125,14.7845,-0.155851,-1.71589,-0.461979,0.154386,-0.733511,-50.9113,3.78738,-4.87399
2271265,11,95.0,34.1875,-9.22117,-0.465433,-2.17478,-0.248363,0.841438,0.060088,44.9808,2.45446,-0.5954,37.375,1.07528,9.14864,-2.94947,-0.148337,-0.107136,0.0302176,-13.2065,-35.0771,15.1861,33.125,9.51326,-6.64798,2.28365,-0.254643,0.149819,0.861374,-33.443,35.5285,8.62469
880817,8,73.0,31.75,-0.251296,6.00487,7.90598,-0.016585,-0.00364898,-0.0126305,0.474081,-17.1133,-24.1915,34.6875,0.0371713,9.08068,3.18857,0.0234265,-0.041164,-0.00533329,4.7348,-17.8695,-8.083,32.625,8.96665,-4.00354,-0.323866,0.0309864,-0.0012318,-0.0105293,-22.3845,-0.457087,14.2364
241207,12,120.0,33.0,-14.7615,8.0291,5.14164,-0.879165,1.0747,1.53672,51.4782,-13.8963,-13.631,37.1875,2.01082,12.0883,-7.66603,-0.520254,0.152882,0.269361,-16.7326,-45.6246,-10.53,34.5625,14.9252,13.4985,4.56809,-0.464525,0.45654,-3.72803,-38.6968,36.4349,29.6167
533815,10,93.0,34.625,-9.36305,8.38186,-1.55247,0.0588653,0.924351,-1.68965,13.5805,-12.3419,-22.7857,38.1875,0.443704,8.41312,-6.21108,-0.63792,1.13982,-0.875162,11.0412,-21.2882,0.58853,35.4375,12.3468,-2.3932,-0.183427,-1.0171,0.0516435,-0.938384,-26.059,13.7597,0.0597125
1472706,8,79.0,35.0625,-7.38495,3.31461,2.07358,1.47086,-0.670155,0.00617012,36.149,-12.8471,-19.2509,37.0,0.945285,7.40567,-4.61116,-1.35667,0.188733,0.06648,5.25266,-33.6904,11.0765,34.25,9.46395,0.612797,-3.43458,0.0895853,0.0100371,0.0921366,-38.4689,-8.98218,22.8419
1025664,10,131.0,31.375,4.1306,8.97107,4.0359,-0.566461,-0.183622,-0.660676,-15.774,-35.2584,-12.2809,36.75,1.04675,9.32771,1.23129,-0.00806817,-0.117464,0.0286843,-13.539,-33.85,9.88227,34.4375,9.61053,0.20043,0.467029,-0.0659134,-0.0755476,0.00899995,-38.4476,-17.852,20.99
2241327,4,79.0,33.8125,-6.17084,-1.08549,7.49485,-0.358037,0.489356,0.399076,9.4434,9.2772,-56.7321,36.6875,-1.15337,9.26435,-3.60976,0.0115426,0.0732886,-0.0962916,1.92447,-38.8426,-0.902738,32.8125,9.38181,-1.20986,-3.34693,0.0100623,0.0122844,-0.0309388,-30.1063,1.75199,49.6651
2346487,10,92.0,32.9375,-9.27486,2.63761,1.08537,-0.0559539,-0.0403043,-0.0126568,39.2988,-17.4811,-16.867,37.625,1.71951,9.76537,-0.539106,0.0203192,-0.00691451,0.00221737,2.75181,-36.9333,-5.98398,31.875,9.42319,-0.450729,-3.35122,0.0262965,0.00831814,0.0281471,-20.8285,14.7346,25.0039
967024,11,96.0,33.1875,-10.9071,3.51941,0.673077,0.209654,-0.117709,-0.0175358,44.4465,2.15451,-11.5258,36.75,-5.23689,7.57376,-4.99476,0.32153,-0.416693,-0.116416,35.9242,-16.0345,19.4824,34.125,9.21548,-1.4536,-1.26329,0.878706,-1.33154,0.358916,-29.672,-13.245,-8.98707
907442,9,87.0,32.375,-8.64304,2.95252,2.90268,0.00828377,-0.000666337,-0.0113738,26.8385,-19.4999,-16.7653,35.4375,0.399494,9.59331,1.2187,-0.00445497,0.0356844,0.00149536,-3.0073,-26.4229,-9.80553,33.3125,9.77629,-0.0880376,-1.53614,-0.0224444,0.00274744,0.0279666,-6.80061,-3.12703,24.4778
246090,10,124.0,32.8125,2.85005,8.26249,4.28852,0.354697,0.150035,-0.284417,12.7503,-41.8353,-35.7085,37.125,-0.245326,9.61616,-1.27119,0.0518685,-0.101708,-0.00819996,22.7548,-40.1119,12.2632,34.375,9.88384,0.054047,-0.41682,0.00107835,0.0189632,0.0273928,-43.2085,-4.26034,-18.3115
152734,10,126.0,33.8125,2.41877,8.57454,4.85832,-0.054334,0.0636567,-0.00426598,-37.9397,-25.9589,-17.7133,36.0,-0.112013,9.72424,-1.92739,0.0592942,-0.0452513,-0.0372911,-26.7322,-41.5794,-13.1279,34.8125,9.9317,-0.481605,0.05007,0.00928632,-0.0199863,0.057771,-16.466,26.3303,16.8255
1212724,11,113.0,33.625,-10.4505,4.20816,1.71675,0.165971,0.0866238,-0.279737,20.2291,-37.4492,-37.0482,36.0,3.51545,8.29582,-5.38063,-0.107353,1.16309,0.0237911,-17.0794,-42.1392,-1.01625,34.4375,9.83162,0.183372,-2.27046,0.229587,0.00718372,-0.35732,-45.7831,13.48,50.5892
1527291,4,90.0,35.4375,-4.62214,1.7147,8.00893,2.15898,-1.45998,-2.33247,-1.62617,-1.55625,-67.6675,37.5625,0.369481,9.76591,-1.10566,-0.335463,-0.185824,0.393609,-5.35634,-39.5945,-11.5245,34.4375,9.43022,0.688008,-3.31962,0.0678287,-0.0255272,0.324129,-39.4243,21.5028,40.9576
590209,10,101.0,33.375,2.17196,9.3287,4.12082,0.531136,1.60837,0.0189872,-27.7278,-43.2486,-5.51788,37.6875,0.567227,8.57412,-4.62181,0.189071,-0.158254,0.0374703,-21.3199,-44.5263,8.27885,35.125,9.69958,-0.646729,-2.80691,-0.293803,0.123528,0.0055407,-38.9419,15.1937,59.9655
993370,10,116.0,32.25,-1.62299,9.69351,-0.825155,0.00490899,0.00262096,-0.0113118,5.59861,-25.879,16.6233,36.625,-0.0721522,9.81729,0.706057,-0.0287764,-0.0116765,0.0258587,-7.36365,-27.3262,19.3007,34.25,9.78038,0.0628731,-1.42126,-0.000170297,0.0111335,-0.0215237,-15.305,-4.86884,37.1542
510667,11,105.0,34.4375,-7.31936,7.96981,0.827266,0.965822,0.459664,0.625979,21.4299,-22.5346,-18.7035,38.0,-0.0345812,8.00463,-5.59888,0.160381,-0.746757,0.443224,6.00017,-28.6087,13.0051,35.25,10.0212,-0.627766,-0.719897,-0.369916,0.525894,-0.149222,-3.01494,7.21165,-16.9087
718544,0,123.0,30.3125,-5.15136,-1.19008,0.967617,-0.527599,-0.511828,1.61042,-3.63135,-32.7138,-36.4641,35.25,0.733418,10.3078,-4.31467,0.65764,-0.507352,0.521694,5.73745,-39.3893,7.59313,34.0625,10.778,-2.41149,-1.39568,-0.279554,0.383218,-2.0338,-38.7397,12.9984,24.9111
1798545,5,68.0,33.375,4.96574,-0.255713,8.23617,0.00307396,0.01512,-0.0117678,14.4445,23.7895,-39.3764,35.5,0.606023,-1.3481,9.23452,0.0200462,0.020753,-0.0236258,37.5504,17.3892,-27.2009,34.5,-0.12774,-9.61784,-3.27651,0.00331736,0.0120202,-0.00417592,-16.5646,26.5344,-5.34688
1653427,12,115.0,34.6875,-11.9827,3.99719,2.23334,-1.11774,0.388353,0.346621,56.8776,-13.2268,-45.537,38.3125,1.87137,14.3067,2.89505,-0.0343476,-0.288502,0.0130087,19.0432,-67.4636,2.62198,34.3125,19.5808,-29.8887,27.7301,-0.738931,-0.236719,-1.97387,-52.6428,13.4017,-4.60757
776148,7,160.0,28.8125,4.49408,6.73862,0.815937,1.20312,-2.47734,-0.6339,35.1337,-23.5347,-19.6813,32.0625,2.10319,6.38935,-4.00607,-0.675477,-2.66079,2.22249,17.955,-23.3584,30.5997,31.5625,14.3622,-4.09418,-2.66052,0.785593,-5.2445,6.83736,-32.5312,-15.1755,-5.51848
1960999,10,117.0,33.5625,-4.93575,4.66824,7.07058,0.000974715,-0.0240017,-0.00386661,-1.73716,-9.70247,-11.3193,36.75,1.51807,9.69699,0.386769,0.0148278,0.0543451,-0.0231244,-1.49976,-14.46,-11.0763,35.125,8.97758,-1.88322,-4.27305,0.0617341,-0.0540535,0.0142639,-27.2004,16.3512,28.8091
487684,4,84.0,34.375,-1.56269,5.71492,8.27219,-2.56096,0.709879,0.434245,-29.2729,-67.326,-72.5351,37.75,0.20646,7.77217,-6.44562,0.45009,0.304976,-0.320234,-15.3959,-33.0225,11.6939,35.125,9.77239,-0.20098,-1.65125,0.122768,-0.206881,-0.154797,-39.1741,4.54232,39.9254
1655320,12,112.0,34.75,-7.30538,3.51294,-1.12035,-5.94924,0.303063,0.315025,46.5704,2.35161,-27.1069,38.3125,0.286156,6.80046,0.218982,-0.0827166,-0.130379,-0.332644,12.911,-35.2767,24.3932,34.375,9.44355,0.504673,-4.12873,-0.454959,-0.0585835,-0.363677,-39.0257,-16.4421,15.8988
